0	1	14340390157469400000	10403103	23808	1	1	43742	10284	829	1025	490234	1	3
0	1	18040112485405700000	20908196	35088	3	1	0	0	43	50	6231944	1	3
0	1	10349468651765600000	21522776	37422	3	2	0	0	25	4	6231944	1	3
0	1	12057878999086400000	20157628	27961	3	3	0	0	7	14	6231944	1	3
0	1	14340390157469400000	9027238	23808	1	1	26769	643	74	94	11180034	1	2
0	3	14340390157469400000	9027238	23808	1	1	125	134	74	94	11180034	1	2
0	1	2010992269447710000	22141749	38772	2	2	402038	361	18146	17542	86056	1	4
0	2	7903914528320190000	20869452	2010	1	1	22647674	16416	31950	70	86056	1	4
2	3	2994924845956280000	20061280	23803	1	1	421	4989	106	73	86056	1	4
0	1	2010992269447710000	22141715	38772	3	3	166	443	20551	502	86056	1	4
0	1	6767824735022100000	21099585	8834	2	2	43928	65251	348890	57465	86056	1	4
0	1	15294836932684900000	21811282	36841	3	3	2043	1112	4517	6398	86056	1	4
0	1	7903914528320190000	21162422	1325	3	2	16382	24830	48371	51775	86056	1	4
0	1	7903914528320190000	20869452	2010	1	1	11630759	16416	31950	70	86056	1	4
0	1	14329749696151200000	22114161	38623	3	2	79	8392	15343	502	86056	1	4
0	1	1414030043541810000	21246163	1502	3	1	660	1725	459	601	86056	1	4
0	1	2002143058964980000	20945351	24124	3	1	1252	535	35257	55393	86056	1	4
0	2	8768382238365240000	22114263	38541	1	1	1295	7241	19634	18888	86056	1	4
0	1	2010992269447710000	22141716	38772	3	3	79	8392	15343	502	86056	1	4
0	1	1414030043541810000	21246163	1502	3	1	166	443	459	601	86056	1	4
0	1	7797031665819160000	20563185	5476	3	1	16382	8074	13039	9917	86056	1	4
0	1	1228700909106780000	4271311	23778	2	1	43928	189	99	132	86056	1	4
0	1	8288930363230600000	20915048	29706	3	3	1252	535	32309	251	86056	1	4
0	1	1046079478147810000	21920339	37956	1	1	10166	174	80	105	86056	1	4
0	1	12057878999086400000	20161720	27961	1	1	606246	12550	21054	20707	86056	1	4
0	1	14329749696151200000	22161594	38623	3	2	166	443	17942	17376	86056	1	4
0	1	15520892889295800000	2547220	25051	1	1	499592	429536	325336	63672	86056	1	4
0	1	5186556297366820000	20380386	33042	1	1	13948	4358	11477	12484	86056	1	4
0	1	12057878999086400000	20180353	27961	1	1	124	277	273	424	86056	1	4
0	1	8390751886332690000	20870006	854	2	1	527	41	12808	3450	86056	1	4
0	1	5468727571223080000	20001249	1381	3	1	79	95	1270	1488	86056	1	4
0	1	14340390157469400000	21163921	23808	3	2	1252	535	2691	38	86056	1	4
0	1	15294836932684900000	21811282	36841	1	1	3440	1034	2771	2614	86056	1	4
0	1	5468727571223080000	20001249	1381	2	1	402038	8056	115108	131926	86056	1	4
0	1	7903914528320190000	21162517	1325	3	2	660	1725	22	23	86056	1	4
0	1	14347859242938200000	21963780	33931	2	2	527	21851	92346	81314	86056	1	4
0	1	7903914528320190000	20869452	2010	1	1	22647673	16416	41130	85	86056	1	4
0	1	4945098023753990000	10766017	30157	2	2	323	174	16916	3550	86056	1	4
0	1	14340390157469400000	9027615	23808	1	1	521	341	315	433	86056	1	4
0	1	10245113888481100000	21102645	33296	2	1	323	174	567	744	86056	1	4
0	1	14340390157469400000	21163928	23808	1	1	86104	4216	13483	332	86056	1	4
0	1	3582452388644420000	21697766	13586	1	1	14739366	127404	379368	311247	86056	1	4
0	1	2994924845956280000	20061243	23803	1	1	159165	96469	132307	386	86056	1	4
0	1	15860193830590600000	2878230	23777	1	1	6	4	21	22	86056	1	4
0	1	5851252814446930000	21477679	28698	1	1	59	212	179	177	86056	1	4
0	1	14340390157469400000	20644076	23808	3	2	2043	2419	201	297	86056	1	4
0	1	12057878999086400000	20163505	27961	1	1	2453	1230	1143	1419	86056	1	4
0	1	8134264174510890000	10593106	1268	3	1	2043	1411	1175	2	86056	1	4
0	1	5468727571223080000	20001249	1381	3	3	660	1725	1463	1726	86056	1	4
0	1	12057878999086400000	22212266	29951	3	3	16382	181	42990	39521	86056	1	4
0	1	10143173997150200000	4413739	19986	2	2	888	89420	240198	64737	444906	1	3
0	1	14340390157469400000	3111508	23777	1	1	2593	205	156	231	444906	1	3
0	1	9751072248584610000	10939148	29713	2	2	86111	7418	8150	8294	444906	1	3
0	1	12459304665781100000	21431057	36677	2	1	374	5661	8964	9091	444906	1	3
0	1	352079062217605000	4276102	12739	1	1	921274	9	5550	5855	444906	1	3
0	1	12057878999086400000	20222970	27961	2	2	7252	102	352	1064	444906	1	3
0	1	5830600748260710000	4241441	21347	1	1	210612	4244	3138	1563	444906	1	3
0	1	12057878999086400000	20174614	27961	2	2	984	812	4634	5067	444906	1	3
0	1	9573487645018950000	1918047	1339	2	1	84	3433	2488	5368	444906	1	3
0	1	12057878999086400000	20222970	27961	2	2	7252	102	161	244	444906	1	3
0	1	14340390157469400000	6434981	23777	3	2	84	175	132	190	444906	1	3
0	1	352079062217605000	4276102	12739	1	1	921274	9	4893	5235	444906	1	3
0	1	12057878999086400000	20180595	27961	1	1	58706	117844	205875	215431	444906	1	3
0	1	12761937145908500000	21220411	2636	1	1	1034	124	537	712	444906	1	3
0	2	12459304665781100000	21431057	36677	2	1	7252	6368	37651	34775	444906	1	3
0	1	14340390157469400000	9027437	23808	2	1	374	19	20	20	444906	1	3
0	1	12459304665781100000	21431057	36677	2	2	374	2170	6178	6469	444906	1	3
0	3	12761937145908500000	21220411	2636	1	1	84	124	537	712	444906	1	3
0	2	14340390157469400000	9027437	23808	2	2	374	19	20	20	444906	1	3
0	1	12459304665781100000	21431057	36677	1	1	374	2170	6178	6469	444906	1	3
0	1	12761937145908500000	21220411	2636	1	1	866	124	537	712	444906	1	3
1	1	14340390157469400000	9027437	23808	2	1	24	19	20	20	444906	1	3
1	1	12459304665781100000	21431057	36677	2	1	984	6368	40643	37409	444906	1	3
0	1	6994056432724890000	10795232	19709	2	2	99164	613433	875888	1776500	444906	1	3
0	1	14340390157469400000	9027437	23808	1	1	374	19	20	20	444906	1	3
0	1	12459304665781100000	21431057	36677	2	2	24	5661	9045	9164	444906	1	3
0	1	5167663176066970000	10265253	11158	3	3	84	16282	12839	10893	444906	1	3
0	1	7359912825961010000	20210878	28514	3	1	84	13025	10797	7372	444906	1	3
0	1	12459304665781100000	21431057	36677	2	1	374	5661	9045	9164	444906	1	3
0	1	12459304665781100000	21431057	36677	2	1	86111	196775	690348	551504	444906	1	3
0	1	1990816154425580000	20720784	19556	2	1	99164	248992	2980325	2336769	444906	1	3
0	1	17804409838680100000	21220242	36030	2	2	84	124	2954	48818	444906	1	3
0	1	11578774603061600000	7788573	19812	2	1	888	26158	261148	232140	444906	1	3
0	1	1414030043541810000	20208966	1502	2	2	14927445	4782	438	28732	186522	1	3
0	1	7903914528320190000	21162342	1325	3	1	71893	3218	7067	10882	186522	1	3
0	1	5397391604378690000	22097556	38513	3	2	71893	62	1071	1489	186522	1	3
0	1	9824184422403820000	21491492	37323	3	3	71893	62	6874	3262	186522	1	3
1	2	12057878999086400000	20185528	27961	3	3	71893	2871	14493	15039	186522	1	3
0	5	8134264174510890000	4107256	1268	3	3	71893	95	398	531	186522	1	3
0	1	9824184422403820000	21491492	37323	3	2	71893	62	6874	3262	186522	1	3
0	2	12057878999086400000	20185528	27961	3	2	71893	2871	14493	15039	186522	1	3
0	3	8134264174510890000	4107256	1268	3	2	71893	95	398	531	186522	1	3
0	1	7903914528320190000	21162432	1325	3	1	71893	4782	16185	18302	186522	1	3
0	1	3843519291416540000	21354665	36752	3	3	71893	137	3353	3889	186522	1	3
0	1	18418084428458300000	21970096	5632	3	3	71893	15386	132537	175	186522	1	3
0	1	5468727571223080000	20001249	1381	2	1	71893	95	1298	1518	186522	1	3
0	1	7903914528320190000	21162432	1325	3	1	71893	4782	16344	18346	186522	1	3
0	1	5397391604378690000	22097556	38513	3	3	71893	62	1071	1489	186522	1	3
0	1	12057878999086400000	20185528	27961	2	1	71893	2871	14493	15039	186522	1	3
0	3	8134264174510890000	4107256	1268	2	2	71893	95	398	531	186522	1	3
0	1	7903914528320190000	21162432	1325	3	2	71893	4782	16185	18302	186522	1	3
0	1	5468727571223080000	20001249	1381	1	1	71893	95	1298	1518	186522	1	3
0	1	7903914528320190000	21162432	1325	2	1	71893	4782	16344	18346	186522	1	3
0	2	11538975116564800000	21204682	36035	3	3	71893	62	2295	5346	186522	1	3
0	1	1414030043541810000	2365389	1502	3	1	71893	107	155	428	186522	1	3
0	5	5468727571223080000	20001249	1381	3	1	71893	95	1298	1518	186522	1	3
0	2	7903914528320190000	21162432	1325	3	2	71893	4782	16344	18346	186522	1	3
0	1	12057878999086400000	20185528	27961	2	2	71893	2871	14493	15039	186522	1	3
0	1	7903914528320190000	21162492	1325	3	3	71893	163694	531437	2998	186522	1	3
0	1	7583003028210440000	20619964	33272	3	2	71893	1405	3540	224	186522	1	3
0	1	9972542528734920000	21944529	38141	3	3	71893	3288	32378	30143	186522	1	3
0	1	282757736623248000	21186478	35793	3	3	71893	137	557	1032	186522	1	3
0	1	7903914528320190000	21162412	1325	3	2	71893	22382	47818	48188	186522	1	3
0	1	3010475069228330000	21848420	35824	3	3	71893	3288	11050	11016	186522	1	3
0	3	7903914528320190000	21162412	1325	3	1	71893	22382	42728	36	186522	1	3
0	1	7903914528320190000	21162412	1325	2	1	14927445	22382	47818	48188	186522	1	3
0	1	6412234020381600000	21962494	38076	3	2	71893	62	2647	4222	186522	1	3
0	1	7903914528320190000	21162412	1325	3	2	71893	22382	42728	36	186522	1	3
0	1	7903914528320190000	21162412	1325	2	1	71893	22382	47818	48188	186522	1	3
0	1	6412234020381600000	21962494	38076	3	1	71893	62	2647	4222	186522	1	3
0	1	5468727571223080000	20001249	1381	3	2	71893	95	1270	1488	186522	1	3
0	1	7903914528320190000	21162412	1325	3	1	71893	22382	47818	48188	186522	1	3
0	1	15021153763824600000	22114291	33862	3	2	71893	10254	319657	226572	186522	1	3
0	4	5468727571223080000	20001249	1381	3	1	71893	95	1270	1488	186522	1	3
0	1	7583003028210440000	20970229	33272	3	3	71893	1405	3540	556	186522	1	3
0	3	1414030043541810000	2365389	1502	3	1	71893	107	155	241	186522	1	3
0	1	3843519291416540000	21354665	36752	2	2	71893	137	2776	3043	186522	1	3
0	1	7583003028210440000	20970229	33272	3	2	71893	1405	3540	556	186522	1	3
0	1	8134264174510890000	4116058	1268	2	2	71893	137	428	585	186522	1	3
0	2	14455482815231400000	22084704	38412	3	3	71893	62	3157	3596	186522	1	3
1	1	7903914528320190000	21162492	1325	3	2	71893	163694	573791	494585	186522	1	3
0	1	8134264174510890000	4116058	1268	3	2	71893	137	428	585	186522	1	3
0	1	10452428043152300000	20789535	34555	2	2	71893	62	3157	3596	186522	1	3
0	1	12057878999086400000	20185528	27961	3	3	71893	2871	2751	3414	186522	1	3
0	2	10452428043152300000	20789535	34555	3	3	71893	62	3157	3596	186522	1	3
0	1	12057878999086400000	20185528	27961	1	1	71893	2871	2751	3414	186522	1	3
0	2	12057878999086400000	20185528	27961	3	1	71893	2871	2751	3414	186522	1	3
0	3	12057878999086400000	20185528	27961	2	1	71893	2871	2751	3414	186522	1	3
0	4	12057878999086400000	20185528	27961	3	2	71893	2871	2751	3414	186522	1	3
0	1	12057878999086400000	20174584	27961	3	2	72166	5357	23710	28153	12565	1	5
0	2	7063154296769770000	20418741	33500	1	1	16177703	322	15342	1605	12565	1	5
0	1	8134264174510890000	10950991	1268	3	1	153532	99300	348021	2	12565	1	5
1	1	11624066761054900000	3373950	5962	2	2	98027	59143	147500	126880	12565	1	5
0	1	15294836932684900000	20877708	34037	2	2	125771	9753	82670	78232	12565	1	5
0	1	18054023944582900000	20591862	29479	2	1	119777	3652	22479	938	12565	1	5
0	1	5467921431274180000	10863414	30495	1	1	21617530	54911	300064	6820	12565	1	5
1	1	5851252814446930000	21478247	28698	2	1	6384288	2830	44263	23341	12565	1	5
0	4	14340390157469400000	3107867	23777	2	1	311802	201416	705675	564926	12565	1	5
0	1	9751072248584610000	10850123	29713	2	2	125771	14538	74284	105171	12565	1	5
0	1	5468727571223080000	20001293	1381	2	2	2741547	8822	102653	30870	12565	1	5
0	2	13503262172158700000	4308465	1185	2	1	10109221	1831	1192	216	12565	1	5
0	1	18054023944582900000	20591862	29479	2	2	11908	3652	22479	938	12565	1	5
0	1	5467921431274180000	10863414	30495	1	1	21263524	54911	300064	6820	12565	1	5
0	1	3823702657028050000	10805778	23649	2	2	12300	27276	99624	84182	12565	1	5
0	1	1367634389659670000	21400929	36897	3	1	7348986	50	1006	578	12565	1	5
0	1	4192533441706120000	20148856	2533	2	2	2741547	9208	10615	7745	12565	1	5
0	2	18054023944582900000	20591862	29479	2	2	15949248	3652	22479	938	12565	1	5
1	1	5851252814446930000	21477492	28698	1	1	367709	5338	149161	68436	12565	1	5
0	3	2384449023872310000	21344291	36639	1	1	270781	298367	3997631	66121	12565	1	5
0	1	5851252814446930000	21478247	28698	1	1	9529677	2830	81041	71971	12565	1	5
0	1	16362773697454000000	20171460	16896	1	1	22623621	28248	3565227	325451	12565	1	5
0	1	13756257544627600000	20587470	24354	2	2	2655983	11405	21967	20992	12565	1	5
0	1	18045561712109900000	21381843	35978	1	1	16844376	1114	2541	1021	12565	1	5
0	1	18054023944582900000	20591862	29479	3	2	119777	3652	22479	938	12565	1	5
0	1	11624066761054900000	3373962	5962	1	1	1012	2755	171	217	12565	1	5
1	1	11624066761054900000	3373988	5962	2	2	21855	6462	171	217	12565	1	5
0	3	11243521181800200000	21116980	35398	2	1	1721104	527	2288	6569	12565	1	5
0	1	14340390157469400000	3108181	23777	2	2	4115	58749	69391	62086	12565	1	5
0	1	4192533441706120000	20148856	2533	2	1	2741547	9208	10615	7745	12565	1	5
0	1	188491759790172000	21393586	24151	2	1	235587	1356	5003	5412	12565	1	5
0	1	12057878999086400000	20180629	27961	3	2	7348986	34	328	455	12565	1	5
0	3	4012259358233860000	3779003	20445	2	2	11939574	10281	62970	4798	12565	1	5
0	1	13393281957586200000	21193038	34178	2	2	119777	3652	29468	444	12565	1	5
0	1	5851252814446930000	21478247	28698	2	1	6384288	2830	81041	71971	12565	1	5
0	1	14340390157469400000	3108181	23777	2	2	3926109	58749	69391	62086	12565	1	5
0	1	18045561712109900000	21381843	35978	2	2	9232706	1114	2541	1021	12565	1	5
0	1	5468727571223080000	20002790	1381	2	2	9089572	88728	1554333	1409660	12565	1	5
0	1	11624066761054900000	3373959	5962	1	1	1656	2129	171	217	12565	1	5
0	1	16362773697454000000	21225298	16896	2	2	51769	187	887720	117041	12565	1	5
0	1	7251627201518250000	20665407	2011	2	1	12660854	9975	22877	443	12565	1	5
0	1	4298118681424640000	3699578	385	1	1	119777	24574	43022	39594	12565	1	5
0	1	12057878999086400000	20174565	27961	2	1	4115	2830	7881	9140	12565	1	5
0	1	11243521181800200000	21512676	35398	2	1	5903	178	423	973	12565	1	5
1	1	13684641249422700000	20024433	16248	1	1	17823083	43861	1819062	1613215	12565	1	5
0	2	13393281957586200000	21193038	34178	2	1	15949248	3652	29468	444	12565	1	5
0	1	7903914528320190000	21162425	1325	2	1	1748	4999	11565	13419	12565	1	5
0	1	14340390157469400000	3108181	23777	1	1	2251738	58749	69391	62086	12565	1	5
0	1	18160118819931000000	5085035	23298	3	2	7323	59922	1579	1846	12565	1	5
0	1	12057878999086400000	20174565	27961	2	1	3926109	2830	7881	9140	12565	1	5
0	1	7939314936098000000	21239905	2687	2	2	12778349	23102	20985	7380	12565	1	5
0	1	14340390157469400000	9027103	23808	3	3	7323	20486	129	184	12565	1	5
0	1	7903914528320190000	21162459	1325	2	2	4510798	45031	135381	119958	12565	1	5
0	1	5511132461021800000	2547348	10040	2	1	9089572	88728	491241	534774	12565	1	5
0	2	16057485344757000000	1849384	6943	2	1	51769	23463	23482	22907	12565	1	5
0	1	3587390226922060000	21115555	23279	1	1	23058009	230473	68792	1048105	12565	1	5
0	1	12057878999086400000	20174565	27961	3	1	4115	2830	7881	9140	12565	1	5
0	1	5755859435141370000	21498278	37333	2	2	57	23	12135	12024	12565	1	5
0	1	9652046596802690000	21302581	35623	2	1	318502	528	12923	9385	12565	1	5
0	1	15883819082848100000	20774450	33834	3	2	1772942	85048	264945	251945	12565	1	5
0	4	12057878999086400000	20174565	27961	2	2	3044128	2830	7881	9140	12565	1	5
1	1	724600454677967000	2934610	23778	1	1	578559	528	117	162	12565	1	5
0	1	14311874869977900000	21287505	36265	1	1	16358218	4736	147875	129542	12565	1	5
0	1	18418084428458300000	21970084	5632	3	3	153532	99300	1414179	175	12565	1	5
0	1	5079901068051390000	7667902	25928	2	1	125771	29602	91987	45653	12565	1	5
0	1	5269037234149060000	4419879	28309	3	3	125771	925	10394	10413	12565	1	5
0	1	10144440904974300000	4341157	8351	2	1	9232706	245	10991	11958	12565	1	5
0	1	4298118681424640000	3699578	385	2	2	119777	24574	43022	39594	12565	1	5
0	3	17989747235538100000	20395615	24036	2	1	2151131	294	824	615	12565	1	5
0	1	12057878999086400000	20222637	27961	2	1	11908	3652	14380	20560	12565	1	5
1	3	188491759790172000	21393586	24151	2	2	1721104	527	13974	14643	12565	1	5
0	1	5269037234149060000	4419879	28309	2	1	125771	925	10394	10413	12565	1	5
0	3	1597205592765520000	4422621	28372	2	1	11939574	13229	2158	14136	12565	1	5
0	1	4298118681424640000	3699578	385	3	3	119777	24574	43022	39594	12565	1	5
0	2	11363724247705400000	21096521	30405	1	1	16744356	948276	548155	2104817	12565	1	5
0	1	12057878999086400000	20222637	27961	1	1	3027900	3652	14380	20560	12565	1	5
0	1	5851252814446930000	21478247	28698	1	1	9529677	2830	9618	9732	12565	1	5
0	1	14531867648059300000	7144970	27484	2	1	21855	6462	110	387	12565	1	5
0	1	2815465365317580000	20719550	29998	2	2	235587	122724	257531	214905	12565	1	5
0	1	9652046596802690000	21302581	35623	2	1	134361	528	12923	25401	12565	1	5
0	2	17989747235538100000	20395615	24036	1	1	2151131	294	824	615	12565	1	5
0	1	2905101242613600000	20950051	35224	3	2	125771	3133	70507	41106	12565	1	5
0	1	14531867648059300000	7144980	27484	2	1	98027	59143	110	387	12565	1	5
0	1	9652046596802690000	21302581	35623	2	1	1623062	528	12923	25401	12565	1	5
0	1	724600454677967000	2934610	23778	2	1	896010	528	117	162	12565	1	5
0	1	12057878999086400000	20222637	27961	3	1	119777	3652	14380	20560	12565	1	5
0	1	12646797467727200000	20050335	7827	2	2	9867643	1343	30222	2717	12565	1	5
0	1	16362773697454000000	21225298	16896	2	2	51769	187	522138	119839	12565	1	5
0	1	13681983751932700000	21348857	36275	2	2	125771	925	894567	31472	12565	1	5
0	1	12057878999086400000	20222637	27961	2	1	119777	3652	14380	20560	12565	1	5
0	1	5468727571223080000	20002925	1381	2	2	896010	765	4776	6285	12565	1	5
0	1	12057878999086400000	20183781	27961	1	1	2456	4505	3935	4307	12565	1	5
0	1	1414030043541810000	2365389	1502	1	1	7036415	107	155	428	12565	1	5
0	1	15347157359829600000	10224507	23040	3	1	7323	28383	27619	1402	12565	1	5
0	1	6807466856501050000	21327538	22870	2	2	3028105	108364	204453	302799	12565	1	5
0	3	9881207773436750000	4332980	23778	2	1	57	23	13	21	12565	1	5
0	1	1414030043541810000	2365389	1502	2	1	4510798	107	155	428	12565	1	5
0	1	1837977472623120000	21401288	2291	2	2	1883	5420	10336	8309	12565	1	5
0	2	1837977472623120000	21401288	2291	2	2	1883	5420	9324	15274	12565	1	5
0	1	9979267714903880000	20218342	826	2	1	98565	150368	541130	438835	12565	1	5
0	1	12057878999086400000	20163230	27961	1	1	20020621	573165	1994106	1576771	12565	1	5
0	1	7939314936098000000	21240296	2687	2	2	98565	150368	745741	35547	12565	1	5
0	1	7903914528320190000	21162415	1325	2	2	4510798	56904	137183	153354	12565	1	5
0	1	3089000650796070000	21138903	14327	2	2	5903	178	685	4190	12565	1	5
0	4	5511132461021800000	2557264	10040	1	1	3555709	168132	526270	440766	12565	1	5
0	1	5079901068051390000	4320095	25928	2	1	3044128	918	3256	3654	12565	1	5
0	1	11800180453055500000	21408727	36892	3	3	7348986	50	3633	87	12565	1	5
0	2	15234713295054000000	3865209	23964	2	1	12300	4395	1931	4959	12565	1	5
0	1	12057878999086400000	20163153	27961	2	1	2655983	573165	1994106	1576771	12565	1	5
0	1	5079901068051390000	4320095	25928	2	2	3044128	918	3256	3654	12565	1	5
0	1	14340390157469400000	4821474	23777	3	1	72166	69513	86166	76360	12565	1	5
0	1	7903914528320190000	21162254	1325	2	2	12660854	3309	7699	10538	12565	1	5
0	1	8410382612868300000	21371406	36350	2	1	2741547	575	132189	20937	12565	1	5
0	1	3089000650796070000	20140368	14327	2	1	1721104	5013	367	631	12565	1	5
0	1	4298118681424640000	3704877	385	3	2	153532	99300	235998	199169	12565	1	5
0	2	9751072248584610000	10939482	29713	2	1	15807221	24628	41181	37895	12565	1	5
0	1	5468727571223080000	20002590	1381	3	1	125771	24403	104341	109504	12565	1	5
0	2	52605941700718100	3048011	23782	1	1	16530011	84	68	215	12565	1	5
0	1	8134264174510890000	4176358	1268	2	2	318502	528	2123	772	12565	1	5
0	1	7903914528320190000	21162254	1325	2	2	9526079	3309	7437	10239	12565	1	5
0	1	52605941700718100	3048011	23782	1	1	1770136	84	68	215	12565	1	5
0	1	4192533441706120000	20445193	2533	2	1	125771	29602	156486	261368	12565	1	5
0	1	4707845098036750000	21156603	15110	1	1	19943780	394	9294	9598	12565	1	5
0	2	52605941700718100	3048011	23782	1	1	19137910	997	713	215	12565	1	5
0	1	9559057496671390000	21140733	20459	2	1	3028105	30002	60363	56152	12565	1	5
0	1	4707845098036750000	21156603	15110	1	1	532283	394	9294	9598	12565	1	5
0	2	52605941700718100	3048011	23782	1	1	16091956	84	68	215	12565	1	5
0	1	15234713295054000000	3514662	23964	1	1	18748943	258561	35053	6575	12565	1	5
0	3	12641801342391300000	4261384	27064	2	2	2151131	1635	7295	9115	12565	1	5
0	1	6419561452391550000	21870809	37625	1	1	29898	17687	55734	50490	12565	1	5
0	1	7251627201518250000	20665407	2011	2	1	9526079	9975	22390	135	12565	1	5
1	1	11624066761054900000	3373128	5962	2	2	9865910	26385	24956	23598	12565	1	5
0	4	682819316213637000	21345286	36690	1	1	25564107	1257	852	203	12565	1	5
0	1	14340390157469400000	20639989	23808	1	1	2655983	11405	20956	20107	12565	1	5
0	2	15234713295054000000	3499927	23964	1	1	31018	110115	32115	3202	12565	1	5
0	1	2713640143032280000	4332108	8894	2	1	9865910	9714	942	1240	12565	1	5
0	1	12057878999086400000	20157270	27961	3	2	2251738	737	645	1013	12565	1	5
0	1	17255231891971400000	21910920	38052	2	2	49174	1487	132673	18422	12565	1	5
0	1	11243521181800200000	21512676	35398	2	1	13985	178	452	964	12565	1	5
0	1	12057878999086400000	20157270	27961	3	2	7209019	737	645	1013	12565	1	5
0	1	9241464876335380000	20945129	35176	2	1	4580	13295	218863	233539	12565	1	5
0	1	6411001402319330000	20505787	16539	2	1	325078	128634	36623	27988	12565	1	5
0	1	12057878999086400000	20157270	27961	1	1	13949512	737	645	1013	12565	1	5
0	1	7424363919133610000	1542518	12760	3	3	1772942	7178	101615	89684	12565	1	5
0	1	10531200227160300000	9020179	16779	2	2	12300	71844	224	1514322	12565	1	5
0	1	12057878999086400000	20157270	27961	2	2	2251738	737	645	1013	12565	1	5
1	1	11363724247705400000	20048421	30405	2	1	1883	5420	16917	17727	12565	1	5
0	1	16716330505220800000	10391723	14103	1	1	2867329	2830	59241	228	12565	1	5
0	1	12057878999086400000	20157270	27961	3	2	2867329	737	645	1013	12565	1	5
0	1	3089000650796070000	21138903	14327	1	1	235587	563	685	41077	12565	1	5
0	1	16716330505220800000	10391723	14103	3	3	2251738	2830	59241	228	12565	1	5
0	1	14319660901836500000	21191966	3420	2	2	13985	10670	19662	18919	12565	1	5
0	2	14340390157469400000	9027637	23808	2	2	57	397	108	146	12565	1	5
1	1	16716330505220800000	10391723	14103	2	2	4115	2830	59241	228	12565	1	5
0	1	11730731270930500000	4366661	2237	2	2	12563	16707	15256	14656	12565	1	5
0	1	12863387703186300000	21156762	29934	3	1	1772942	7178	40929	21764	12565	1	5
0	1	16716330505220800000	10391723	14103	3	3	7209019	2830	59241	228	12565	1	5
0	1	15266486362761800000	4366661	2237	2	2	12563	16707	15256	14656	12565	1	5
0	1	15989049276530800000	20315050	23824	2	2	1748	4999	11608	140	12565	1	5
0	4	16716330505220800000	10391723	14103	2	1	3044128	2830	59241	228	12565	1	5
0	1	3089000650796070000	21138903	14327	2	2	325078	178	399	1671	12565	1	5
0	1	5468727571223080000	20001242	1381	2	1	9867643	5430	46096	23322	12565	1	5
0	1	16716330505220800000	10391723	14103	3	3	2867329	2830	59241	228	12565	1	5
0	3	3089000650796070000	21138903	14327	1	1	25619615	178	1958	1671	12565	1	5
0	1	8134264174510890000	4176358	1268	2	2	1623062	528	2123	2793	12565	1	5
0	1	11624066761054900000	3373601	5962	3	3	72166	5357	6997	7184	12565	1	5
0	1	12057878999086400000	20157283	27961	1	1	7960	513	815	1259	12565	1	5
0	1	8134264174510890000	4176358	1268	2	2	134361	528	2123	2793	12565	1	5
0	2	11624066761054900000	3373601	5962	2	2	6384288	5357	6997	7184	12565	1	5
0	2	12057878999086400000	20164625	27961	2	2	15807221	35324	108433	114420	12565	1	5
0	2	14170743816979100000	3923540	1998	2	1	12563	563	3943	121611	12565	1	5
0	1	11624066761054900000	3373601	5962	3	1	2867329	5357	6997	7184	12565	1	5
0	1	4707845098036750000	21156603	15110	1	1	19943779	394	7251	7558	12565	1	5
0	1	3807598008549730000	20966974	2380	2	1	49174	10406	16340	15883	12565	1	5
